gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,spend_vs_expected,n_services,service_density,is_long_tenure,is_new_customer,tenure_x_contract_monthly,charges_per_service,has_security_bundle,payment_auto,Churn
1,0,0,0,-0.5652173913043478,1,0,0,0,1,0,0,0,1,-0.390064397424103,-0.36296952908587254,0,0,0,0,0,1,0,0.642177995312997,-1.0322423927371,1,2.5636726728485963,0,1,1,-0.1950321987120515,0,0,1
0,0,1,1,0.9347826086956522,1,1,1,1,1,1,0,1,0,0.6826126954921805,1.849920590951062,1,0,0,1,1,0,0,1.9789827011754557,-1.2963700056832752,6,8.789744535778555,1,0,0,0.09751609935602579,1,1,0
0,0,1,1,0.9347826086956522,1,1,1,1,1,0,1,1,1,0.2437902483900644,1.3479076638965837,0,0,0,1,1,0,0,1.441946190923676,-1.1981559425336115,6,24.611219802279525,1,0,0,0.034827178341437774,1,1,0
1,1,1,0,0.5434782608695652,1,1,0,0,1,0,1,1,1,0.5280588776448943,1.1518301015697137,1,0,0,0,1,0,0,2.1193634872594567,-1.5913046096145624,4,7.574898547186895,1,0,0,0.10561177552897887,0,1,0
0,0,1,0,0.6521739130434783,1,1,0,1,0,1,1,1,1,0.17939282428702855,0.9738060941828255,0,0,1,0,0,1,0,1.4931670548908482,-1.3137742306038196,5,27.871639505271062,1,0,0,0.029898804047838092,0,0,0
1,0,0,0,0.5434782608695652,1,0,1,1,0,0,1,0,1,-0.09291628334866602,0.6250563250230841,0,0,0,1,0,0,0,1.1501015218556745,-1.2430178052043406,3,32.2867812303842,1,0,0,-0.023229070837166504,0,0,0
1,0,0,0,0.6739130434782609,1,1,0,0,1,0,1,0,1,0.35326586936522547,1.1327719298245613,1,0,0,1,0,1,0,1.6808848855233898,-1.3276190161581642,3,8.492163460985202,1,0,0,0.08831646734130637,0,0,0
0,0,1,0,0.6739130434782609,0,0,0,1,1,1,1,1,0,-0.17571297148114073,0.6518116343490304,0,0,0,1,1,0,0,0.9672029254426074,-1.142915896923748,5,28.45533544005433,1,0,0,-0.02928549524685679,0,1,0
1,0,0,0,-0.5652173913043478,1,1,0,0,0,0,0,0,0,0.07635694572217122,-0.34866851338873495,1,0,0,0,0,1,0,0.616876153545572,-0.5405192078234008,1,13.096214029100588,0,1,1,0.03817847286108561,0,0,0
0,0,1,0,0.8695652173913043,1,1,1,0,0,0,1,1,0,0.5298988040478384,1.6185780240073868,1,0,0,1,0,0,0,1.8613625870415198,-1.3314637829936813,4,7.548596865755563,1,0,0,0.10597976080956768,0,0,0
0,0,1,1,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9402023919043239,-0.40723176361957525,0,1,0,0,0,1,0,0.6690247107727556,-1.6092271026770795,0,0.0,0,1,1,-0.9402023919043239,0,0,0
1,0,1,1,0.45652173913043476,0,0,1,0,0,0,1,0,1,-0.5685372585096595,0.18433979686057247,0,0,0,0,1,0,0,0.40379105148561745,-0.972328309995277,2,3.5177931653055494,1,0,0,-0.18951241950321984,0,1,0
0,0,0,0,0.5869565217391305,0,0,0,0,0,0,1,1,1,-0.4691812327506899,0.3449602954755309,0,0,0,0,1,0,0,0.5877091317501615,-1.0568903645008514,2,4.262736012560696,1,0,0,-0.15639374425022998,0,1,0
0,0,1,0,0.6739130434782609,1,0,1,0,0,1,1,1,1,0.4940202391904326,1.2452151431209602,1,0,0,1,0,1,0,1.8477358576682166,-1.3537156184777839,4,8.096817874783927,1,0,0,0.09880404783808652,0,0,0
1,1,1,0,0.8695652173913043,1,1,1,0,1,1,1,1,1,0.7396504139834408,1.835678670360111,1,0,1,0,0,0,1,2.1110280432318778,-1.371377629248437,6,8.111929331259722,1,0,0,0.10566434485477726,1,0,0
0,0,0,0,-0.6086956521739131,0,0,0,0,0,0,0,1,0,-0.6494940202391905,-0.4025632502308402,0,0,0,0,0,0,1,0.661354997605305,-1.3108490178444954,1,1.5396576861077835,0,1,1,-0.3247470101195952,0,0,1
0,1,0,0,-0.6086956521739131,1,0,0,1,0,0,0,0,1,0.04875804967801299,-0.39134995383194826,1,0,0,0,0,1,0,0.6429331232569032,-0.5941750735788902,1,20.5090133340095,0,1,1,0.024379024839006495,0,0,1
0,0,1,0,-0.5652173913043478,1,0,0,0,0,0,0,0,1,-0.9282428702851886,-0.3994016620498615,0,1,0,0,0,0,1,0.7066349599808381,-1.6348778302660267,0,0.0,0,1,1,-0.9282428702851886,0,0,0
1,0,1,1,0.6739130434782609,1,0,0,1,0,1,1,1,0,0.1214351425942964,0.9297063711911357,0,0,0,1,0,0,0,1.3795622456428691,-1.2581271030485728,4,32.93912269070931,1,0,0,0.02428702851885928,0,0,0
0,0,0,0,-0.34782608695652173,0,0,0,0,1,1,0,0,0,-0.6430542778288868,-0.27983748845798706,0,0,0,1,0,0,1,0.8045350923551032,-1.44758937018399,2,3.1101525311361926,0,1,0,-0.21435142594296228,0,0,0
1,0,1,1,0.717391304347826,1,0,0,0,0,0,0,0,0,-0.9181232750689972,-0.029584487534626037,0,1,0,1,0,0,0,-0.04123892513946186,-0.8768843499295353,0,0.0,1,0,0,-0.9181232750689972,0,0,0
0,0,0,0,0.34782608695652173,1,1,1,1,0,0,0,1,0,0.48574057037718504,0.8998042474607572,1,0,1,0,0,0,0,2.5869297740265766,-2.1011892036493918,4,8.234831531700992,0,0,0,0.09714811407543701,0,0,0
0,0,0,0,-0.08695652173913043,0,0,0,0,1,1,1,1,0,-0.29714811407543684,0.007586334256694421,0,0,1,0,0,1,0,-0.08724384725622929,-0.20990426681920754,4,13.46125500809848,0,0,0,-0.05942962281508737,0,0,0
1,0,0,0,0.32608695652173914,1,0,0,0,1,1,1,1,0,0.5473781048758051,0.8807756232686982,1,0,0,1,0,0,0,2.7010369615106593,-2.1536588566348542,4,7.30754967511513,0,0,0,0.10947562097516102,0,0,0
0,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,1,-0.4618215271389144,-0.3909953831948291,0,0,0,0,0,0,1,0.6661414173876792,-1.1279629445265935,0,0.0,0,1,1,-0.4618215271389144,0,0,0
1,1,0,0,0.08695652173913043,1,1,0,1,1,0,0,0,1,0.24839006439742412,0.3896805170821792,1,0,0,0,1,0,0,4.481274411789325,-4.232884347391901,3,12.07772915373485,0,0,0,0.06209751609935603,0,1,1
0,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,1,-0.004599816007359706,-0.3922068328716528,1,0,0,0,0,1,0,0.6443408554205492,-0.6489406714279089,0,0.0,0,1,1,-0.004599816007359706,0,0,1
0,0,0,0,-0.15217391304347827,1,0,0,0,0,0,0,0,0,-0.9107635694572217,-0.2797636195752539,0,1,1,0,0,0,0,1.8384587242232848,-2.7492222936805066,0,0.0,0,0,0,-0.9107635694572217,0,0,0
0,0,0,0,0.13043478260869565,0,0,0,0,1,1,0,0,1,-0.6789328426862925,-0.0654847645429363,0,0,0,0,0,0,1,-0.5020460124764159,-0.1768868302098766,2,2.9457951191337473,0,0,0,-0.2263109475620975,0,0,0
0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,-0.9227230910763569,-0.2478079409048938,0,1,0,1,0,0,1,-247807.94090489383,247807.01818180276,0,0.0,0,0,0,-0.9227230910763569,0,0,0
1,1,1,0,-0.043478260869565216,1,1,1,0,1,0,0,0,1,0.28610855565777393,0.24306555863342566,1,0,1,0,0,1,0,-5.590636433206754,5.876744988864528,3,10.485493897968265,0,0,0,0.07152713891444348,1,0,0
1,0,0,1,0.5434782608695652,1,0,0,1,1,1,0,0,1,-0.1720331186752529,0.5571412742382272,0,0,1,0,0,1,0,1.0251380583443108,-1.1971711770195637,3,17.43840130726086,1,0,0,-0.043008279668813224,0,0,0
0,1,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,1,0.005519779208831856,-0.37085872576177287,1,0,0,0,0,1,0,0.6318344610898801,-0.6263146818810482,0,0.0,0,1,1,0.005519779208831856,0,0,1
1,0,0,0,0.6086956521739131,1,1,0,0,0,0,1,0,1,0.30450781968721274,1.0465078485687904,1,0,1,0,0,1,0,1.7192600695786127,-1.4147522498914,2,6.567954261733281,1,0,0,0.10150260656240424,0,0,0
1,0,0,0,0.717391304347826,1,1,1,1,1,1,0,0,0,-0.017479300827966674,0.8391578947368421,0,0,0,1,0,0,0,1.1697336166711627,-1.1872129174991295,5,286.03626729355346,1,0,0,-0.002913216804661112,1,0,0
0,0,1,1,-0.30434782608695654,1,0,0,0,0,0,0,0,0,-0.9199632014719411,-0.3136546629732225,0,1,1,0,1,0,0,1.0305829931132797,-1.950546194585221,0,0.0,0,0,0,-0.9199632014719411,0,1,0
1,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,0,-0.9199632014719411,-0.4031098799630655,0,1,0,0,0,0,1,0.6867809655639048,-1.606744167035846,0,0.0,0,1,1,-0.9199632014719411,0,0,1
0,0,1,0,0.8913043478260869,1,1,0,0,1,1,1,1,1,0.6246550137994481,1.7111061865189288,1,0,0,1,0,0,0,1.9197755187852892,-1.295120504985841,5,8.00440544802839,1,0,0,0.10410916896657468,0,0,0
0,0,1,1,-0.17391304347826086,1,0,0,0,0,0,0,0,1,-0.46734130634774596,-0.13923545706371188,0,0,0,0,0,1,0,0.8006084816151126,-1.2679497879628585,0,0.0,0,0,0,-0.46734130634774596,0,0,0
0,0,0,1,-0.13043478260869565,1,0,0,0,0,1,0,0,1,-0.38454461821527125,-0.08217913204062789,0,0,1,0,0,1,0,0.6300448426552742,-1.0145894608705455,1,2.600471706428841,0,0,0,-0.19227230910763562,0,0,0
1,0,0,0,-0.5,1,0,0,0,0,0,0,0,0,-0.9153633854645814,-0.37846722068328714,0,1,1,0,0,0,1,0.7569359552384847,-1.672299340703066,0,0.0,0,1,0,-0.9153633854645814,0,0,0
1,0,1,1,-0.5434782608695652,1,0,0,0,0,0,0,0,0,-0.9346826126954922,-0.3925909510618652,0,1,0,1,1,0,0,0.7223686791122016,-1.6570512918076938,0,0.0,0,1,0,-0.9346826126954922,0,1,0
0,0,0,0,-0.5652173913043478,1,0,1,0,1,0,1,1,1,0.5271389144434224,-0.32799999999999996,1,0,0,0,1,0,0,0.5803087190077336,-0.053169804564311196,4,7.588118240341136,0,1,1,0.10542778288868448,1,1,1
0,0,0,0,-0.13043478260869565,1,1,0,0,0,0,1,1,1,0.4259429622815089,0.27895106186518936,1,0,0,0,0,1,0,-2.138641203882348,2.564584166163857,3,7.04318000877609,0,0,0,0.10648574057037723,0,0,0
1,0,0,0,-0.06521739130434782,0,0,1,0,0,1,1,1,0,-0.29070837166513336,-0.01023084025854109,0,0,1,0,1,0,0,0.15687528938540063,-0.447583661050534,4,13.75944634013237,0,0,0,-0.05814167433302667,0,1,0
0,0,0,1,-0.45652173913043476,1,0,0,0,0,0,0,0,0,-0.9254829806807728,-0.3645798707294552,0,1,0,0,0,0,1,0.7986052756856009,-1.7240882563663738,0,0.0,0,1,1,-0.9254829806807728,0,0,0
1,0,0,0,-0.06521739130434782,1,1,0,0,0,0,0,1,1,0.2502299908003682,0.25314127423822713,1,0,0,0,0,1,0,-3.8815590555583346,4.131789046358703,2,7.992615117747667,0,0,0,0.08340999693345606,0,0,1
1,0,0,0,-0.5869565217391305,1,1,0,1,0,0,0,0,1,0.16743330266789347,-0.3700313942751615,1,0,0,0,0,1,0,0.6304249309705279,-0.4629916283026344,2,11.944983603312203,0,1,1,0.055811100889297825,0,0,0
1,0,0,0,0.8260869565217391,1,1,1,1,1,1,1,1,0,0.8436062557497702,1.8776952908587259,1,0,0,1,1,0,0,2.272996811096002,-1.4293905553462318,7,8.29770008767721,1,0,0,0.10545078196872128,1,1,1
0,0,1,0,0.9130434782608695,1,1,0,0,0,0,1,1,1,0.4296228150873967,1.5328901200369345,1,0,0,1,0,0,0,1.6788778165076055,-1.2492550014202088,3,6.982853125564564,1,0,0,0.10740570377184917,0,0,1
0,0,0,0,0.6521739130434783,1,1,1,1,1,1,0,1,0,0.17479300827966884,1.0012557710064636,0,0,1,0,1,0,0,1.5352564948166187,-1.3604634865369498,6,34.32611940793791,1,0,0,0.024970429754238407,1,1,0
1,0,1,1,0.21739130434782608,1,1,0,0,1,0,1,1,0,0.5455381784728612,0.7203915050784858,1,0,1,0,0,1,0,3.313785679946907,-2.768247501474046,4,7.332195665941501,0,0,0,0.10910763569457224,0,0,0
1,0,0,1,-0.17391304347826086,1,0,0,0,0,0,0,0,0,-0.9337626494940202,-0.2956158818097876,0,1,0,1,0,0,1,1.6998010942625708,-2.633563743756591,0,0.0,0,0,0,-0.9337626494940202,0,0,0
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,0,-0.9319227230910763,-0.40709879963065554,0,1,0,0,0,0,1,0.6688062695749484,-1.6007289926660246,0,0.0,0,1,1,-0.9319227230910763,0,0,1
0,0,1,1,0.41304347826086957,1,0,0,0,0,0,0,0,0,-0.9227230910763569,-0.10939242843951982,0,1,0,1,0,0,0,-0.2648441855465988,-0.657878905529758,0,0.0,1,0,0,-0.9227230910763569,0,0,0
0,1,1,0,0.043478260869565216,0,0,1,1,1,0,0,1,1,-0.36706531738730447,0.0539612188365651,0,0,1,0,1,0,0,1.2410794884127638,-1.6081448058000682,4,10.897213420373467,0,0,0,-0.07341306347746089,1,1,0
0,0,1,1,0.7608695652173914,1,1,1,1,1,1,1,1,0,0.7911683532658694,1.7212262234533702,1,0,1,0,0,1,0,2.2621800633877744,-1.4710117101219051,7,8.84766323556984,1,0,0,0.09889604415823368,1,0,0
1,0,1,1,0.3695652173913043,1,1,0,1,0,0,0,0,1,0.17755289788408476,0.7009344413665743,1,0,0,0,0,0,0,1.8966410033750747,-1.71908810549099,2,11.264185263371074,0,0,0,0.059184299294694924,0,0,0
0,0,0,0,0.5,1,1,0,0,1,1,1,1,1,0.19503219871205169,0.8381089566020313,0,0,0,1,0,0,0,1.676214560774941,-1.4811823620628894,5,25.636661004478697,1,0,0,0.03250536645200861,0,0,0
0,0,1,1,0.8260869565217391,1,1,0,0,0,0,0,0,1,-0.8362465501379945,0.08355309325946447,0,1,0,1,0,0,1,0.10114309571981481,-0.9373896458578094,1,1.1958181519754332,1,0,0,-0.41812327506899727,0,0,0
0,1,0,0,0.8260869565217391,1,1,0,1,0,0,0,0,0,-0.28426862925482976,0.6878744228993536,0,0,0,0,0,1,0,0.8326890828861172,-1.1169577121409469,2,7.035573955764112,1,0,0,-0.09475620975160992,0,0,0
0,0,0,0,-0.5217391304347826,1,1,0,0,0,0,0,0,0,0.09567617295308194,-0.2906962142197599,1,0,0,0,0,1,0,0.5571688118280959,-0.4614926388750139,1,10.45181383536885,0,1,1,0.04783808647654097,0,0,1
0,0,1,0,0.9130434782608695,1,1,0,1,1,1,1,1,0,0.7157313707451703,1.8645170821791321,1,0,0,1,0,1,0,2.0420879010523008,-1.3263565303071303,6,8.383021706497948,1,0,0,0.10224733867788148,0,0,0
0,0,0,0,-0.43478260869565216,1,0,0,0,0,0,1,0,1,0.13431462741490363,-0.20190581717451522,1,0,0,0,0,0,0,0.4643844475856144,-0.3300698201707108,1,7.4451500487801034,0,1,1,0.06715731370745182,0,0,1
0,1,0,0,-0.06521739130434782,1,1,1,1,0,0,0,1,1,0.4535418583256671,0.32494182825484763,1,0,0,0,0,1,0,-4.982517765180063,5.43605962350573,4,8.819453170901424,0,0,0,0.09070837166513343,0,0,1
1,0,0,0,0.9130434782608695,1,1,1,1,1,1,1,1,1,0.845446182152714,2.042349030470914,1,0,1,0,0,0,0,2.2368560120544165,-1.3914098299017024,7,8.27964200220799,1,0,0,0.10568077276908926,1,0,0
0,0,0,0,0.06521739130434782,1,0,0,0,0,0,0,0,0,-0.9282428702851886,-0.2351763619575254,0,1,0,0,0,0,0,-3.605982258287429,2.67773938800224,0,0.0,0,0,0,-0.9282428702851886,0,0,0
0,0,0,0,-0.5869565217391305,1,0,0,0,0,0,0,0,0,0.0,-0.3717746999076639,1,0,0,0,0,1,0,0.6333950122934483,-0.6333950122934483,0,0.0,0,1,1,0.0,0,0,0
0,0,1,0,0.9130434782608695,1,1,0,0,0,0,0,0,0,-0.8233670653173872,0.14501200369344416,0,1,0,1,1,0,0,0.15882249676341859,-0.9821895620808059,1,1.214523664595281,1,0,0,-0.4116835326586936,0,1,0
0,0,0,0,0.6739130434782609,0,0,1,0,1,0,0,1,1,-0.4765409383624654,0.40669990766389663,0,0,1,0,0,1,0,0.6034892900655452,-1.0800302284280106,3,6.295353584846822,1,0,0,-0.11913523459061635,1,0,0
0,1,0,0,0.5652173913043478,1,1,0,0,1,0,1,1,1,0.5482980680772772,1.1855290858725762,1,0,1,0,0,1,0,2.0974708256338666,-1.5491727575565895,4,7.295288708089214,1,0,0,0.10965961361545544,0,0,0
1,0,0,0,0.5434782608695652,1,0,1,1,0,1,1,1,1,0.644894204231831,1.2545669436749767,1,0,1,0,1,0,0,2.308398928907928,-1.663504724676097,5,7.753197677994468,1,0,0,0.10748236737197182,0,1,1
1,0,0,0,-0.5869565217391305,1,0,0,0,1,0,1,1,1,0.46918123275069,-0.3545041551246537,1,0,0,0,0,1,0,0.6039710710519756,-0.13478983830128555,3,6.394104018841042,0,1,1,0.1172953081876725,0,0,1
0,0,0,0,-0.5,1,1,0,0,0,0,0,0,1,0.06439742410303588,-0.29434533702677745,1,0,0,0,0,0,1,0.5886918514372578,-0.5242944273342219,1,15.528330295785263,0,1,1,0.03219871205151794,0,0,0
0,0,1,1,0.41304347826086957,1,0,1,1,1,0,0,1,1,-0.004599816007359706,0.5439482917820868,0,0,0,1,1,0,0,1.3169242549189615,-1.3215240709263212,4,869.4109900507628,1,0,0,-0.0009199632014719412,1,1,0
1,0,1,1,0.7391304347826086,1,1,0,0,0,0,0,0,0,-0.8298068077276909,0.05187811634349032,0,1,0,1,0,0,1,0.07018794479867924,-0.8999947525263701,1,1.2050983260067845,1,0,0,-0.41490340386384544,0,0,0
1,0,0,0,-0.6086956521739131,1,1,0,1,0,0,0,0,1,0.16191352345906188,-0.38953277931671276,1,0,0,0,0,1,0,0.6399477602202056,-0.47803423676114376,2,12.352196438423116,0,1,1,0.05397117448635396,0,0,1
1,0,0,1,-0.3695652173913043,1,0,0,0,0,0,0,0,0,-0.907083716651334,-0.3432465373961219,0,1,0,0,1,0,0,0.9287872614373901,-1.8358709780887241,0,0.0,0,1,1,-0.907083716651334,0,1,0
1,1,1,0,0.5434782608695652,0,0,0,0,0,0,0,0,1,-0.8353265869365225,-0.009669436749769132,0,0,0,0,0,0,0,-0.017791730882790378,-0.8175348560537321,0,0.0,1,0,0,-0.8353265869365225,0,0,0
0,0,1,1,0.021739130434782608,1,0,0,0,1,1,1,0,1,-0.10763569457221701,0.17364358264081262,0,0,1,0,0,1,0,7.9872373885575065,-8.094873083129723,3,27.87153592855084,0,0,0,-0.026908923643054253,0,0,0
0,0,1,0,0.021739130434782608,1,0,0,0,0,0,0,0,0,-0.9328426862925483,-0.21913204062788547,0,1,0,0,0,0,0,-10.079610206813218,9.146767520520669,0,0.0,0,0,0,-0.9328426862925483,0,0,1
0,0,0,0,-0.5434782608695652,1,0,0,0,0,0,1,0,1,0.15915363385464593,-0.32334626038781156,1,0,0,0,0,1,0,0.5949582138366868,-0.43580457998204086,1,6.283197515400578,0,1,1,0.07957681692732296,0,0,1
0,0,0,0,0.2391304347826087,1,1,0,0,1,1,1,1,1,0.6550137994480223,0.8680258541089566,1,0,1,0,1,0,0,3.6299111193727738,-2.9748973199247515,5,7.633415312468474,0,0,0,0.10916896657467039,0,1,0
0,0,1,1,-0.43478260869565216,1,0,0,0,0,1,0,0,1,0.10119595216191353,-0.22159926131117264,1,0,0,0,0,1,0,0.5096794732784856,-0.4084835211165721,1,9.881720532452556,0,1,1,0.050597976080956765,0,0,0
0,0,1,1,-0.2608695652173913,1,0,1,0,0,1,1,0,0,0.3955841766329347,0.052291782086795975,1,0,0,0,0,1,0,-0.2004525997343502,0.5960367763672849,3,7.583701759339971,0,0,0,0.09889604415823368,0,0,1
0,0,0,0,0.717391304347826,0,0,0,1,1,0,0,1,1,-0.4921803127874884,0.39925392428439516,0,0,0,1,1,0,0,0.5565349974688574,-1.0487153102563458,3,6.095314718491405,1,0,0,-0.1230450781968721,0,1,0
1,0,0,0,-0.021739130434782608,1,0,0,1,0,1,1,0,1,0.3845446182152715,0.32093813481071104,1,0,1,0,0,0,0,-14.76383333762624,15.14837795584151,3,7.801415119286518,0,0,0,0.09613615455381788,0,0,0
0,0,0,0,0.8913043478260869,1,1,1,1,1,1,1,1,0,0.3569457221711133,1.4684321329639891,0,0,0,1,1,0,0,1.6475073739269341,-1.2905616517558207,7,19.610769801786656,1,0,0,0.044618215271389164,1,1,0
0,0,0,0,0.3695652173913043,1,0,0,1,1,1,1,1,1,0.6264949402023922,1.036151431209603,1,0,0,1,0,0,0,2.8036962862125043,-2.1772013460101123,5,7.980897686878431,0,0,0,0.10441582336706536,0,0,0
0,0,1,0,-0.13043478260869565,1,1,0,0,1,0,0,1,0,0.36430542778288894,0.19131301939058176,1,0,0,0,0,0,1,-1.4667443937014786,1.8310498214843676,3,8.234825880667337,0,0,0,0.09107635694572223,0,0,0
1,0,1,1,0.391304347826087,0,0,1,0,1,1,0,0,0,-0.5528978840846366,0.11739981532779319,0,0,1,0,0,1,0,0.3000209835618468,-0.8529188676464834,3,5.425946925117625,1,0,0,-0.13822447102115915,1,0,0
1,0,1,1,0.8478260869565217,1,0,1,1,1,0,1,1,1,0.6421343146274151,1.7065706371191134,1,0,0,1,0,0,0,2.012875813210046,-1.370741498582631,5,7.786520825289199,1,0,0,0.10702238577123585,1,0,0
0,1,0,0,0.6739130434782609,1,1,0,0,1,1,1,1,1,0.6559337626494942,1.4903564173591872,1,0,1,0,0,1,0,2.211493337736422,-1.5555595750869275,5,7.622709276458646,1,0,0,0.1093222937749157,0,0,1
0,0,0,1,0.8260869565217391,1,1,0,1,0,1,1,1,1,0.6191352345906166,1.666947368421053,1,0,0,1,0,1,0,2.017881213811384,-1.3987459792207675,5,8.0757670455293,1,0,0,0.10318920576510276,0,0,0
0,0,0,0,-0.32608695652173914,1,0,0,0,0,1,1,1,1,-0.012879484820606968,-0.14066851338873498,0,0,0,0,0,1,0,0.43138476397206343,-0.4442642487926704,3,232.91048759285997,0,1,1,-0.003219871205151742,0,0,0
1,0,1,1,0.6086956521739131,1,1,0,0,0,0,0,0,1,0.07267709291628341,0.774404432132964,1,0,0,0,0,1,0,1.2722337626915448,-1.1995566697752613,1,13.759304349824948,1,0,0,0.036338546458141704,0,0,0
0,0,1,1,0.5652173913043478,1,1,1,0,0,0,1,1,0,0.5620975160993563,1.1970083102493076,1,0,1,0,0,0,1,2.117780186676137,-1.5556826705767808,4,7.116190285926606,1,0,0,0.11241950321987126,0,0,0
1,0,0,0,-0.6086956521739131,1,0,0,0,0,0,0,0,1,-0.9218031278748849,-0.40693628808864263,0,1,0,0,0,0,1,0.6685392858887397,-1.5903424137636246,0,0.0,0,1,1,-0.9218031278748849,0,0,0
1,0,0,1,-0.6086956521739131,1,0,0,0,0,1,0,0,1,-0.3762649494020239,-0.3981754385964912,0,0,0,0,0,0,1,0.6541464380776695,-1.0304113874796934,1,2.657694648131828,0,1,1,-0.18813247470101194,0,0,1
1,0,0,0,-0.13043478260869565,1,1,0,0,1,1,1,0,1,0.488500459981601,0.20327977839335176,1,0,0,0,1,0,0,-1.5584902494409427,2.046990709422544,4,8.188307155009642,0,0,0,0.09770009199632021,0,1,0
0,0,0,0,-0.34782608695652173,1,1,1,0,0,0,1,1,1,0.5519779208831648,-0.011412742382271468,1,0,0,0,0,1,0,0.03281172868275043,0.5191661922004144,4,7.246653538146005,0,1,1,0.11039558417663295,0,0,1
1,0,1,0,0.391304347826087,1,1,0,1,1,0,1,1,1,0.6209751609935603,1.1043915050784856,1,0,0,0,0,1,0,2.822326633699177,-2.2013514727056167,5,8.051838885409083,1,0,0,0.10349586016559338,0,0,0
1,0,0,0,0.1956521739130435,1,0,0,0,0,0,0,0,0,-0.9245630174793008,-0.1971929824561403,0,1,1,0,0,0,1,-1.0078700923286896,0.08330707484938882,0,0.0,0,0,0,-0.9245630174793008,0,0,0
0,1,1,0,0.1956521739130435,1,1,0,0,0,0,0,0,1,0.08463661453541875,0.43505078485687904,1,0,0,0,0,0,0,2.2235815354073116,-2.138944920871893,1,11.815077793591698,0,0,0,0.042318307267709375,0,0,1
0,1,0,0,-0.5869565217391305,1,1,0,1,0,0,0,0,1,-0.25390984360625574,-0.37797968605724835,0,0,0,0,1,0,0,0.6439664881885881,-0.8978763317948439,2,7.876780572244631,0,1,1,-0.08463661453541858,0,1,0
1,1,1,1,-0.6086956521739131,1,0,0,0,0,1,0,0,1,-0.3882244710211591,-0.3983674976915974,0,0,0,0,1,0,0,0.6544619642522799,-1.0426864352734388,1,2.575822749006332,0,1,1,-0.19411223551057954,0,1,1
1,0,1,0,-0.30434782608695654,1,0,0,0,0,0,0,0,1,-0.03219871205151794,-0.08535549399815327,1,0,0,0,0,0,0,0.2804546874879053,-0.3126533995394232,0,0.0,0,0,0,-0.03219871205151794,0,0,0
0,0,0,0,-0.06521739130434782,1,0,0,0,0,0,0,0,1,-0.023919043238270418,0.12356048014773782,1,0,0,0,1,0,0,-1.8946230798192039,1.8707040365809335,0,0.0,0,0,0,-0.023919043238270418,0,1,0
0,0,1,1,0.13043478260869565,1,0,0,0,0,0,0,0,0,-0.9319227230910763,-0.19710433979686054,0,1,0,1,1,0,0,-1.5111216865096675,0.5791989634185912,0,0.0,0,0,0,-0.9319227230910763,0,1,0
1,0,0,1,-0.5652173913043478,1,0,0,0,0,0,0,0,1,-0.9254829806807728,-0.3906260387811634,0,1,0,0,0,0,1,0.6911088298053727,-1.6165918104861454,0,0.0,0,1,1,-0.9254829806807728,0,0,0
1,0,1,1,0.45652173913043476,1,1,0,1,0,1,1,1,0,0.613615455381785,1.0854515235457065,1,0,0,0,0,1,0,2.377650510056145,-1.76403505467436,5,8.148412507759522,1,0,0,0.10226924256363083,0,0,1
1,0,1,0,0.2826086956521739,1,1,1,0,1,0,0,1,1,0.44250229990800394,0.7732963988919668,1,0,0,0,0,1,0,2.7362698831242964,-2.2937675832162925,4,9.039480611402439,0,0,0,0.08850045998160079,1,0,0
1,0,1,0,-0.41304347826086957,1,0,1,0,0,1,0,0,1,-0.28334866605335773,-0.2448384118190212,0,0,0,0,1,0,0,0.5927681163688593,-0.876116782422217,2,7.058416647730861,0,1,1,-0.09444955535111925,0,1,0
0,0,1,0,0.6956521739130435,1,0,1,1,0,1,0,1,0,0.4296228150873967,1.3187737765466299,1,0,1,0,0,0,0,1.8957345786673236,-1.466111763579927,4,9.310470834086084,1,0,0,0.08592456301747933,0,0,0
0,0,0,0,0.8478260869565217,1,1,1,1,0,1,1,1,0,0.7341306347746092,1.7379501385041551,1,0,0,1,1,0,0,2.049887489137606,-1.3157568543629967,6,8.172921198038416,1,0,0,0.10487580496780131,0,1,0
1,0,0,0,-0.41304347826086957,1,0,1,0,1,0,1,1,1,0.5252989880404787,-0.09825300092336099,1,0,1,0,0,1,0,0.23787626235698284,0.28742272568349586,4,7.614696537346517,0,1,0,0.10505979760809574,1,0,0
1,0,1,0,0.782608695652174,1,1,1,1,1,0,0,0,0,0.3569457221711133,1.2918559556786704,1,0,1,0,0,1,0,1.6507027230248215,-1.293757000853708,4,11.206154172449518,1,0,0,0.07138914443422266,1,0,1
